date,OT1,OT2,OT3,OT4,OT5,OT6,OT7,OT8,OT9,OT10
2025-11-06 17:00:00,-348.592829,-224.8876,-232.771988,-214.675619,-414.014566,-469.590912,-472.832724,-285.596111,-399.108047,-323.409015
2025-11-06 18:00:00,-407.955463,-256.53232,-248.244606,-247.94888,-409.821999,-483.768742,-503.815081,-343.946306,-477.87926,-391.78658
2025-11-06 19:00:00,-361.650433,-290.541717,-233.701353,-294.999994,-287.483211,-459.888101,-417.276372,-368.483095,-436.144981,-360.827341
2025-11-06 20:00:00,-305.29756,-284.431046,-212.572676,-294.429582,-233.382661,-412.872251,-334.89801,-318.745704,-350.421326,-295.657154
2025-11-06 21:00:00,-238.118243,-219.277586,-154.475488,-244.398215,-169.465368,-309.70472,-205.981826,-169.46843,-245.598422,-233.845051
2025-11-06 22:00:00,-232.462757,-206.266331,-144.181143,-212.958556,-146.362771,-294.362276,-177.049237,-109.251318,-228.335186,-225.779972
2025-11-06 23:00:00,-281.808473,-284.458356,-205.767824,-172.119496,-192.297913,-347.070968,-194.267941,-98.108253,-186.802314,-197.614245
2025-11-07 00:00:00,-261.713388,-285.513706,-264.157733,-165.94791,-278.769782,-362.505253,-253.844502,-193.774552,-200.809762,-204.556937
2025-11-07 01:00:00,-201.613242,-222.912018,-242.309058,-175.004388,-275.393458,-333.968895,-282.873884,-245.999488,-254.598803,-209.632443
2025-11-07 02:00:00,-138.78442,-123.077487,-101.418602,-144.934509,-183.073696,-278.272211,-282.157433,-330.319474,-364.882138,-186.843361
2025-11-07 03:00:00,-128.076812,-97.71473,-19.829324,-84.414069,-113.632487,-244.451823,-211.723711,-352.6979,-382.322656,-190.423556
2025-11-07 04:00:00,-33.02124,-31.249107,40.814191,32.346018,-9.054131,-146.097751,15.110673,-344.901438,-327.997312,-211.431486
2025-11-07 05:00:00,12.221342,2.036385,13.410591,58.353664,19.786027,-107.018248,96.861528,-304.338432,-260.538737,-172.414189
2025-11-07 06:00:00,-27.681337,14.202142,-34.183864,68.143435,60.764459,-98.648516,116.750828,-195.879976,-138.022905,-59.565001
2025-11-07 07:00:00,-85.314909,-9.460566,-21.581534,52.315011,60.520946,-127.758038,77.783178,-185.781109,-131.840354,-58.315978
2025-11-07 08:00:00,-142.88198,-68.597971,13.650317,-31.084258,-17.899864,-159.537367,-37.718411,-236.480374,-194.761789,-125.458776
2025-11-07 09:00:00,-85.904886,-82.120396,-24.089643,-99.73541,-156.608676,-107.312629,-131.947225,-211.17008,-242.506355,-149.904047
2025-11-07 10:00:00,-31.936932,-66.50842,-18.376659,-64.10364,-171.140346,-75.238665,-129.643958,-174.492751,-223.90333,-136.93412
2025-11-07 11:00:00,74.553219,25.544838,131.26712,150.589674,-4.465889,21.931981,21.154153,-131.297427,-78.859521,6.92518
2025-11-07 12:00:00,104.832697,89.488353,215.829673,234.470969,109.853461,69.310732,124.212865,-117.333944,-16.300786,122.326989
2025-11-07 13:00:00,116.270506,167.453795,266.837772,218.285453,195.045471,71.571598,232.414723,-32.965612,-15.20487,253.324607
2025-11-07 14:00:00,120.386719,152.868293,237.859081,180.161482,150.612835,55.620813,232.421153,15.334904,-31.081535,231.025671
2025-11-07 15:00:00,140.289914,82.654422,158.278377,168.467811,11.419346,69.665707,153.80359,18.473313,-44.184533,101.700709
2025-11-07 16:00:00,118.085498,72.58021,111.1857,145.717394,-47.663301,46.869986,19.658284,-22.156316,-77.854994,24.005324
2025-11-07 17:00:00,81.827415,51.349438,95.118288,115.920925,-37.047371,18.540444,-17.122897,-28.137322,-84.712664,20.621432
2025-11-07 18:00:00,60.460006,14.287882,122.728267,111.491986,52.689146,55.831152,33.477328,-8.312518,-22.81565,54.584749
2025-11-07 19:00:00,89.567712,46.726059,163.9168,138.572645,113.793394,114.372035,92.857789,25.096594,32.974106,85.420182
2025-11-07 20:00:00,92.41661,124.500539,173.123565,169.427915,191.784914,151.381013,191.331527,82.254478,51.930774,132.537857
2025-11-07 21:00:00,43.193345,103.351767,119.156058,151.317657,192.382577,106.873107,212.419156,73.102676,-4.761225,138.006827
2025-11-07 22:00:00,-77.382976,-62.053846,-41.69145,50.765176,110.111422,5.255894,149.044383,31.525937,-123.507111,141.678931
2025-11-07 23:00:00,-109.628289,-144.236615,-109.916354,2.801353,32.700573,-6.36013,64.433658,47.766095,-136.825194,137.539473
2025-11-08 00:00:00,-80.210244,-197.791399,-159.27282,-51.226803,-135.857161,23.092189,-97.890488,105.802556,-90.843479,101.159447
2025-11-08 01:00:00,-79.810718,-178.384926,-174.725874,-140.835324,-221.527996,21.262906,-182.872822,33.195244,-69.654313,30.768249
2025-11-08 02:00:00,-124.338284,-175.703411,-191.453626,-175.174149,-228.31258,0.112756,-206.051895,-14.422662,-62.107289,-6.655452
2025-11-08 03:00:00,-222.33498,-210.223673,-183.814695,-151.113808,-199.759818,-65.62348,-159.350059,-11.030328,-29.654002,11.760849
2025-11-08 04:00:00,-280.854739,-255.802655,-156.442558,-131.03027,-164.331269,-112.950575,-93.087584,13.84714,-47.292641,62.456241
2025-11-08 05:00:00,-412.88834,-342.120706,-113.133048,-153.641949,-65.56743,-183.387714,14.971523,36.735762,-175.958899,96.64901
2025-11-08 06:00:00,-424.789153,-344.756829,-107.390548,-168.062234,-38.321805,-173.509622,19.837309,42.124547,-210.305561,69.51628
2025-11-08 07:00:00,-295.900065,-311.994016,-96.62147,-145.421286,-69.375554,-115.205773,-93.175313,62.78893,-74.41705,34.662581
2025-11-08 08:00:00,-246.821643,-332.032569,-145.599089,-172.611812,-138.526393,-175.025778,-260.380115,94.247969,84.493767,-16.42945
2025-11-08 09:00:00,-310.829036,-353.745436,-211.846417,-225.430626,-175.542456,-240.007083,-304.561013,90.068105,67.895544,-86.069042
2025-11-08 10:00:00,-384.04037,-340.298162,-240.302307,-243.061085,-179.689533,-255.516434,-246.514625,38.799833,-37.354488,-179.562495
2025-11-08 11:00:00,-340.460736,-304.249306,-164.763072,-167.904869,-118.616167,-204.103512,-166.50587,30.827976,-39.424366,-148.071227
2025-11-08 12:00:00,-259.78099,-260.878329,-11.938492,6.792186,23.11151,-134.784147,-46.80513,41.317117,33.153054,-23.900462
2025-11-08 13:00:00,-264.291694,-252.871144,14.434613,37.700693,48.487537,-144.248739,-32.628577,5.957578,10.37769,-11.642437
2025-11-08 14:00:00,-306.134254,-225.207847,-14.115415,-30.957112,5.623437,-229.400711,-103.975209,-133.256478,-226.849157,-94.425968
2025-11-08 15:00:00,-310.989309,-224.895058,-65.472614,-90.986994,-28.450852,-273.543044,-175.234447,-180.200989,-330.064955,-123.284145
2025-11-08 16:00:00,-272.089994,-287.549549,-217.183352,-167.263887,-79.586856,-313.115315,-274.383725,-206.260376,-335.162327,-112.861453
2025-11-08 17:00:00,-326.193159,-370.144768,-242.316777,-237.511498,-133.11031,-333.331241,-324.858969,-286.29388,-338.190698,-182.583916
2025-11-08 18:00:00,-387.462612,-391.21481,-193.832541,-289.784886,-146.820591,-346.986737,-356.511181,-341.341164,-357.306333,-229.438403
2025-11-08 19:00:00,-420.246126,-388.501063,-150.654689,-325.719899,-156.395297,-367.617706,-365.356183,-305.478707,-293.357725,-193.60566
2025-11-08 20:00:00,-378.253732,-347.017906,-147.992304,-262.460383,-145.107291,-357.053826,-308.678092,-214.444232,-232.384142,-140.431517
2025-11-08 21:00:00,-204.36976,-176.499261,-54.436006,-45.562474,-60.261602,-234.800109,-110.390528,-50.880195,-134.617718,-76.343462
2025-11-08 22:00:00,-120.111169,-122.208844,-10.122757,10.015869,-40.304331,-159.069694,-47.81568,-2.919332,-109.97697,-59.735792
2025-11-08 23:00:00,-167.036081,-226.590977,-98.342104,-83.908063,-118.129739,-127.652473,-127.100222,18.404302,-148.907657,-37.480869
2025-11-09 00:00:00,-334.144997,-383.10496,-256.909476,-209.51858,-229.775873,-146.176873,-326.130541,-17.58142,-200.635212,-51.124141
2025-11-09 01:00:00,-327.040459,-380.559091,-261.263317,-211.576518,-272.105203,-131.140658,-381.836959,-23.754335,-186.708372,-65.994883
2025-11-09 02:00:00,-223.882168,-277.025743,-144.979447,-114.803105,-254.828219,-122.648729,-314.693133,-21.027791,-119.29864,-86.127389
2025-11-09 03:00:00,-210.206048,-251.922435,-101.027692,-51.713063,-176.697211,-136.200099,-222.358303,-19.143127,-91.399602,-82.246359
2025-11-09 04:00:00,-233.626549,-281.740103,-114.350004,2.90119,-6.397219,-141.676815,-118.403059,21.432915,-52.421963,-15.184842
2025-11-09 05:00:00,-224.534751,-285.532936,-125.262157,-5.428875,30.69481,-116.941889,-121.033023,60.469919,-44.65988,39.220672
2025-11-09 06:00:00,-175.907391,-264.926158,-139.368742,-43.641388,-22.220983,-69.731756,-145.729732,74.275144,-79.56281,102.85679
2025-11-09 07:00:00,-168.923128,-272.998544,-160.705092,-73.125937,-88.096176,-68.085258,-166.829275,39.358383,-88.317677,97.342048
2025-11-09 08:00:00,-171.124278,-321.444729,-186.149496,-137.39814,-194.99077,-62.151169,-242.920096,2.333991,-14.106428,45.092157
2025-11-09 09:00:00,-166.534827,-343.968621,-211.081973,-192.306798,-236.788712,-75.077964,-318.821007,20.391969,-23.545731,-38.646678
2025-11-09 10:00:00,-181.25661,-322.669222,-227.92194,-197.718309,-235.400239,-99.458468,-314.159479,15.702502,-97.786755,-64.233697
2025-11-09 11:00:00,-239.327608,-250.27262,-206.90782,-131.917993,-209.997649,-111.205361,-203.912179,20.236715,-166.098305,-27.792861
2025-11-09 12:00:00,-278.253744,-239.746759,-180.473525,-95.724798,-199.842812,-105.781235,-149.691429,53.619929,-116.271108,-1.677471
2025-11-09 13:00:00,-318.001384,-269.447423,-139.702232,-84.12154,-154.657264,-137.680426,-107.19157,109.035635,-36.721253,27.034929
2025-11-09 14:00:00,-286.841638,-266.85001,-115.74128,-80.039078,-119.266107,-161.661152,-102.956829,100.6653,-61.505747,36.546638
2025-11-09 15:00:00,-142.692457,-190.744389,-82.745019,-32.266964,-97.44489,-157.729229,-126.831404,40.073155,-101.08333,-6.631095
2025-11-09 16:00:00,-37.390735,-147.521167,-106.722313,-23.645008,-180.190466,-102.061893,-213.486146,-55.125783,-31.10701,-85.456755
2025-11-09 17:00:00,-31.304527,-173.921315,-115.231484,-52.669678,-224.226901,-105.232294,-268.36049,-93.254267,-7.802756,-105.859956
2025-11-09 18:00:00,-31.493072,-225.299596,-96.586654,-91.040412,-209.530747,-151.350707,-311.168572,-92.049139,0.169006,-125.803197
2025-11-09 19:00:00,-19.588238,-201.054992,-81.901122,-66.982418,-162.946129,-136.674747,-275.718902,-64.662317,18.754052,-117.106395
2025-11-09 20:00:00,-16.506664,-87.674821,-26.521775,55.762681,-75.449357,-7.376072,-136.197699,-8.381266,76.853084,-25.965915
2025-11-09 21:00:00,-14.527916,-40.972269,28.87717,134.585702,-28.405901,62.897024,-61.989229,21.898137,101.421151,45.096884
2025-11-09 22:00:00,43.564413,-19.911573,124.579375,231.997595,79.050724,123.259809,42.929296,75.654783,134.86343,176.247666
2025-11-09 23:00:00,81.536075,-50.579048,110.159142,220.218781,103.884829,115.354762,58.368606,84.44862,136.249479,197.874226
2025-11-10 00:00:00,115.228713,-117.541344,-30.974232,161.506361,48.016018,88.649133,25.125218,77.349187,120.797848,142.812797
2025-11-10 01:00:00,43.510099,-100.823113,-97.954523,151.562862,-19.378299,49.573756,-28.061822,13.245586,90.640624,133.815717
2025-11-10 02:00:00,-15.234914,-80.883921,-61.94906,144.734295,-2.001873,-16.644406,-43.484935,-57.791825,49.554623,135.598944
2025-11-10 03:00:00,-66.596572,-42.100032,105.87624,123.561112,62.586199,-161.773751,-53.900841,-230.380672,-90.648776,24.215794
2025-11-10 04:00:00,-43.397541,-15.441799,183.581018,122.471347,67.592608,-155.056213,-46.029731,-276.439294,-148.13778,-53.222422
2025-11-10 05:00:00,109.13929,48.900096,211.90657,194.290153,71.283311,27.1888,49.176133,-188.607319,-82.890959,-57.000106
2025-11-10 06:00:00,190.819779,70.427274,181.651809,254.088709,76.405523,87.705854,100.31306,-114.704988,9.268602,-10.269955
2025-11-10 07:00:00,133.867811,64.252913,124.329103,244.110873,8.648644,-66.815267,-1.379434,-154.439848,6.70354,-94.842895
2025-11-10 08:00:00,-105.170432,-32.064987,43.020224,32.789574,-158.401965,-312.114003,-318.578588,-348.042094,-193.882244,-334.805089
2025-11-10 09:00:00,-159.308489,-104.043573,-25.229104,-54.314658,-237.566362,-343.478295,-439.352321,-401.212978,-240.706585,-392.488068
2025-11-10 10:00:00,-127.866354,-163.219147,-88.157293,-35.039552,-254.734836,-249.72545,-421.373011,-393.597528,-255.908413,-364.030271
2025-11-10 11:00:00,-98.148317,-108.749479,-40.338682,53.785895,-167.709066,-159.994495,-284.836528,-344.356606,-250.834007,-302.447742
2025-11-10 12:00:00,-30.623173,93.679009,102.720069,201.431069,43.327822,-7.16358,5.56193,-240.634493,-165.09254,-174.407163
2025-11-10 13:00:00,25.539261,161.53283,156.014109,227.134975,93.94741,6.465553,74.330874,-253.555982,-117.726925,-145.746349
2025-11-10 14:00:00,77.241642,134.258603,226.679249,261.027524,92.052807,-83.874661,54.780862,-451.835603,-205.907871,-166.640589
2025-11-10 15:00:00,26.02918,78.129413,217.103696,266.891153,69.981027,-162.051532,-5.140621,-579.717533,-329.18666,-220.318127
2025-11-10 16:00:00,-93.013887,16.282689,81.112754,187.258631,7.042821,-288.912886,-171.084577,-652.508225,-438.125022,-336.741667
2025-11-10 17:00:00,-62.562032,-4.594473,-11.870617,103.314727,-59.982312,-263.891687,-276.974567,-440.062674,-256.474104,-260.587072
2025-11-10 18:00:00,-26.403456,-16.655236,6.118024,110.606811,-70.566378,-198.857673,-240.136105,-345.277403,-165.033377,-159.627415
2025-11-10 19:00:00,49.854943,28.627801,110.655552,203.269378,-9.186778,-52.327884,-21.208457,-284.621424,-115.351901,-15.692576
2025-11-10 20:00:00,91.260705,74.540825,163.724585,254.972616,59.278323,-8.507055,85.640023,-276.275502,-138.750075,-10.515395
2025-11-10 21:00:00,91.482753,68.509447,200.057904,266.884265,167.984608,-9.29312,175.581474,-214.79268,-145.84365,-39.678386
2025-11-10 22:00:00,35.865951,-4.005255,160.321401,210.282786,150.158789,-34.904675,149.217865,-164.850559,-89.03495,-56.968373
2025-11-10 23:00:00,-76.750541,-168.941972,5.295378,58.721123,22.270722,-114.0027,7.370713,-139.179981,7.112873,-147.218635
2025-11-11 00:00:00,-158.420676,-239.080139,-143.708889,-68.640334,-108.4191,-276.139265,-143.613674,-319.635668,-133.985841,-259.987874
2025-11-11 01:00:00,-225.791972,-258.205093,-194.385562,-136.279437,-194.818682,-363.560991,-233.220577,-428.900118,-244.106142,-313.278516
2025-11-11 02:00:00,-330.865423,-264.107268,-197.990481,-221.18135,-293.156676,-397.948813,-370.903138,-487.649193,-343.820208,-341.406447
2025-11-11 03:00:00,-324.164215,-248.893533,-151.259636,-215.148923,-242.00913,-338.277193,-337.676423,-433.088825,-314.05237,-286.982974
2025-11-11 04:00:00,-261.890097,-212.130458,-34.243756,-119.417027,-47.645996,-249.288164,-104.927957,-293.100012,-185.079941,-145.95873
2025-11-11 05:00:00,-230.284075,-166.190601,27.479039,-41.872281,17.662706,-260.452804,-12.149453,-244.259836,-132.965704,-104.185989
2025-11-11 06:00:00,-172.255401,-63.571551,91.6851,69.583825,19.528085,-282.545538,-25.158684,-219.614801,-111.407184,-73.822455
2025-11-11 07:00:00,-156.885258,-71.468206,61.601655,60.946808,-16.8573,-273.77641,-107.690197,-250.892027,-133.741962,-87.378944
2025-11-11 08:00:00,-163.92108,-202.768021,-40.082181,-36.238377,-70.679969,-279.677012,-262.56656,-355.911038,-199.423723,-160.241334
2025-11-11 09:00:00,-264.630598,-324.074751,-121.653354,-93.389581,-127.744307,-324.86713,-279.91593,-440.701754,-305.847994,-219.795624
2025-11-11 10:00:00,-319.138975,-334.49432,-137.689889,-80.807964,-136.280419,-335.878913,-227.589547,-447.026533,-344.988509,-216.030769
2025-11-11 11:00:00,-248.042651,-214.706335,-73.918161,-3.726511,-25.1442,-231.731874,-37.049451,-309.157121,-219.751677,-95.313716
2025-11-11 12:00:00,-141.805335,-124.689836,-15.978162,36.476974,65.944619,-117.431593,68.920405,-197.028221,-73.287618,0.850676
2025-11-11 13:00:00,-17.256777,-28.849105,66.466436,131.523987,218.005886,61.696548,254.868925,-51.516673,125.347924,158.908131
2025-11-11 14:00:00,-23.065502,-36.117197,65.967812,177.494465,242.428107,70.638792,293.93135,-19.135788,139.088727,191.997952
2025-11-11 15:00:00,-64.892919,-133.879744,-6.366894,185.021828,162.169835,17.738551,206.263659,55.227727,131.478132,139.742882
2025-11-11 16:00:00,-53.939949,-219.148684,-80.695225,98.512399,82.271511,42.636535,68.463945,144.786537,213.8864,84.228595
2025-11-11 17:00:00,-28.921668,-209.875194,-106.580435,48.847675,75.722698,64.853397,34.957395,156.226643,260.596469,110.391684
2025-11-11 18:00:00,26.411012,-134.359157,-84.462577,44.033629,119.542281,95.103679,81.193975,86.541227,268.107003,200.874422
2025-11-11 19:00:00,24.535382,-101.983733,-20.139995,110.412388,159.512151,97.818491,154.952748,42.506554,228.266469,210.326036
2025-11-11 20:00:00,-55.630479,-69.067203,144.923322,207.012107,205.956675,36.454797,281.366453,-12.371894,105.028309,148.780648
2025-11-11 21:00:00,-80.612043,-67.781596,195.127441,182.233875,203.99636,0.903794,289.710006,-44.935152,65.569734,128.118453
2025-11-11 22:00:00,-88.06764,-138.725152,79.900891,58.352359,130.452762,-31.0753,171.231566,-128.411676,48.42,113.518793
2025-11-11 23:00:00,-132.16554,-211.819928,-76.803016,-16.96183,48.005837,-59.572164,61.116164,-148.614201,22.783689,65.051425
2025-11-12 00:00:00,-289.693668,-342.491334,-332.251711,-167.880748,-139.135979,-163.265604,-153.569704,-104.008478,-38.791937,-72.115458
2025-11-12 01:00:00,-383.453021,-352.922837,-293.298663,-222.635208,-160.771709,-243.914139,-175.176566,-67.458668,-50.672951,-121.419551
2025-11-12 02:00:00,-389.429469,-306.201141,-193.997176,-181.199009,-89.647052,-249.354233,-83.671606,-109.671286,-58.032803,-118.408699
2025-11-12 03:00:00,-298.788402,-213.324363,-8.337155,3.08709,66.367731,-175.526571,169.014745,-228.832914,-35.652932,-25.727713
2025-11-12 04:00:00,-211.762851,-203.367698,40.097348,84.65748,126.078169,-97.461795,251.001687,-217.719712,-9.291731,48.857971
2025-11-12 05:00:00,-52.880763,-185.383137,54.934185,129.79023,221.494671,81.475925,308.596696,-21.233776,21.12085,157.81771
2025-11-12 06:00:00,-24.258651,-157.810097,23.104641,110.528029,228.625038,114.680731,316.578432,75.793165,40.096729,194.11384
2025-11-12 07:00:00,-100.551446,-138.673467,-85.576812,51.057979,139.176745,26.480193,241.702027,130.102532,90.436136,218.096363
2025-11-12 08:00:00,-230.065738,-176.153537,-128.43106,-10.203199,48.262187,-52.386108,56.177456,86.856332,43.097562,120.417363
2025-11-12 09:00:00,-260.178249,-201.923473,-120.120883,-28.177604,37.640386,-68.625407,-14.633645,51.090934,-28.76261,30.727404
2025-11-12 10:00:00,-234.751294,-205.335317,-37.332072,0.823616,90.999853,-102.396281,-6.7473,-17.224257,-123.747449,-101.68045
2025-11-12 11:00:00,-202.465729,-172.191128,34.758763,38.088354,138.116975,-78.878818,70.637498,-12.260713,-98.608991,-76.668093
2025-11-12 12:00:00,-178.021605,-125.131892,149.546621,82.742391,234.496823,55.2898,240.216416,77.129024,-30.76989,48.232984
2025-11-12 13:00:00,-187.277882,-129.415676,171.535549,71.920009,277.415271,93.942139,292.787608,115.706465,-47.58299,66.340333
2025-11-12 14:00:00,-166.10155,-160.548576,169.930728,33.290539,302.182734,41.051378,278.15435,104.134692,-105.647484,70.466552
2025-11-12 15:00:00,-129.080058,-165.054206,153.317494,41.884132,268.068561,-4.526573,210.401889,56.136818,-96.497122,84.00904
2025-11-12 16:00:00,-91.31671,-123.622575,65.00772,46.909829,104.326646,-1.539949,61.64633,-35.081909,-11.49136,58.861584
2025-11-12 17:00:00,-226.856015,-144.772195,-28.659596,-116.045966,-70.362554,-8.55551,-45.75818,-61.144475,-35.080701,-1.264739
2025-11-12 18:00:00,-323.396824,-184.007003,-28.791019,-197.328714,-90.442571,-84.106495,-63.754931,-62.693669,-103.695722,-1.529676
2025-11-12 19:00:00,-325.437888,-164.386749,45.587731,-152.397763,-2.297459,-180.939092,24.706889,13.395714,-143.059291,60.132419
2025-11-12 20:00:00,-215.75318,-97.063622,81.83091,-50.851699,67.217401,-122.732573,106.323644,94.425669,-68.453691,90.24128
2025-11-12 21:00:00,-6.020467,-1.340769,86.239903,84.145043,151.402656,104.985494,243.596998,199.465942,150.176552,138.751144
2025-11-12 22:00:00,13.545211,-21.296519,48.438589,78.426549,130.790522,179.356693,256.1205,191.233473,210.600293,173.931865
2025-11-12 23:00:00,-75.144896,-154.510706,-46.90598,8.72287,5.936087,147.121066,105.346295,108.227012,130.159714,171.816328
2025-11-13 00:00:00,-162.642864,-256.563923,-92.456917,-65.594352,-79.049921,-32.46489,-92.260714,5.210537,-40.486867,5.019384
2025-11-13 01:00:00,-192.877344,-267.414965,-93.490228,-110.155628,-77.941114,-121.993057,-123.190276,-17.709939,-78.032886,-71.955509
2025-11-13 02:00:00,-179.144014,-213.930833,-18.058799,-105.080541,27.731353,-111.139362,-20.131604,48.230993,-59.903259,-30.560674
2025-11-13 03:00:00,-111.46283,-144.985092,52.466941,-9.0322,126.955037,-2.181956,92.384202,101.898728,-31.583182,71.27749
2025-11-13 04:00:00,91.987027,45.756938,163.550763,246.283986,334.469448,179.174703,307.562649,122.762805,61.36266,188.209853
2025-11-13 05:00:00,185.574838,133.928119,191.758767,320.39341,395.302612,201.782826,350.902826,92.429911,121.120669,163.980937
2025-11-13 06:00:00,283.267342,265.253084,233.663219,322.246082,376.58737,174.590667,279.859484,35.261545,161.709137,95.948986
2025-11-13 07:00:00,274.55052,307.890741,248.156694,284.958467,319.751084,136.09535,203.370763,20.273538,128.338711,90.77705
2025-11-13 08:00:00,205.578154,332.820238,259.311865,226.213767,204.158753,86.169606,51.778649,-9.674469,93.208952,53.05661
2025-11-13 09:00:00,163.655899,234.881632,250.355775,211.751399,88.291314,149.422697,-34.029413,-76.645475,138.849888,-71.491804
2025-11-13 10:00:00,159.74277,153.138736,233.692351,192.964109,29.800222,178.729746,-25.721446,-96.176652,127.460879,-107.416695
2025-11-13 11:00:00,175.996813,55.332968,149.682126,105.000817,10.452682,176.109513,65.187025,-71.161977,36.252102,-66.940282
2025-11-13 12:00:00,186.93773,68.442114,98.20591,63.196959,56.853652,161.006899,107.436346,-58.096732,22.299749,-43.26193
2025-11-13 13:00:00,228.103131,150.829217,87.473309,83.296776,146.047083,155.084163,158.274382,-19.921127,133.505606,-29.648023
2025-11-13 14:00:00,260.539191,172.451319,113.109351,133.261499,139.037192,161.739521,166.457122,46.517604,217.495375,0.814255
2025-11-13 15:00:00,300.339724,161.710104,93.077965,159.618647,25.578326,160.475546,101.510485,224.382482,304.631639,47.891319
2025-11-13 16:00:00,260.828947,121.870274,23.882775,33.589207,-98.358342,130.451393,-74.471887,188.461093,208.486555,-106.131015
2025-11-13 17:00:00,203.438998,84.663833,19.486548,-49.591292,-129.022155,87.768578,-174.261376,56.204682,95.425942,-218.73282
2025-11-13 18:00:00,56.036101,35.467923,89.211645,-150.450492,-101.187615,-100.922323,-285.70957,-193.955362,-126.556574,-323.251188
2025-11-13 19:00:00,2.437074,55.080221,140.617647,-134.800307,-55.112429,-208.57664,-263.172887,-221.096173,-171.267814,-297.591133
2025-11-13 20:00:00,-5.8766,176.450167,231.721517,11.869915,43.22318,-229.208782,-81.459247,-133.409968,-153.264566,-203.320503
2025-11-13 21:00:00,31.887818,246.096805,256.389894,103.383578,79.817777,-124.059624,24.162719,-84.49327,-145.411315,-176.059746
2025-11-13 22:00:00,89.350718,276.620015,185.169977,176.805765,78.532816,55.487642,97.126562,-58.373826,-146.027812,-154.01606
2025-11-13 23:00:00,71.746285,213.096795,98.373554,122.240592,30.10851,38.946871,43.796308,-85.309371,-133.123528,-157.49183
2025-11-14 00:00:00,-21.384842,48.767296,-61.296233,-80.571019,-114.884183,-112.942757,-159.883777,-189.526094,-116.118062,-248.940714
2025-11-14 01:00:00,-115.561535,-18.181865,-144.184998,-212.035135,-193.812344,-182.352073,-332.601859,-262.207888,-154.131892,-405.350047
2025-11-14 02:00:00,-149.300318,-36.284555,-140.494818,-218.723739,-153.606644,-154.294164,-343.665263,-262.231349,-168.480706,-419.909242
2025-11-14 03:00:00,-137.759108,-73.616479,-79.272194,-163.314942,10.877312,-61.262228,-216.885542,-186.667367,-129.404875,-234.433815
2025-11-14 04:00:00,-101.374128,-74.682059,-70.762343,-138.661507,51.484777,-49.885436,-137.020236,-122.463913,-81.733908,-128.151719
2025-11-14 05:00:00,-43.452378,-74.081452,-132.23039,-105.337245,42.880364,-80.206595,-44.003976,4.440642,-1.693037,-96.538206
2025-11-14 06:00:00,-55.157217,-123.354248,-169.108471,-99.530889,27.172111,-91.228402,-37.341671,49.887671,4.817189,-122.384772
2025-11-14 07:00:00,-183.438072,-262.738358,-221.565366,-144.312723,-65.22897,-100.541298,-70.642457,69.038425,-58.186742,-100.819422
2025-11-14 08:00:00,-236.828799,-222.177039,-280.646366,-180.351756,-179.151026,-74.263316,-91.186159,34.203661,-126.334852,-1.38638
2025-11-14 09:00:00,-200.707093,-165.69518,-296.937893,-177.467243,-189.473417,-65.909021,-96.638181,25.6093,-120.020039,18.670996
2025-11-14 10:00:00,-119.205111,-108.294113,-223.478216,-136.463106,-81.863021,-63.312343,-59.795273,37.297791,-19.72217,-46.147099
2025-11-14 11:00:00,-75.834109,-75.757597,-136.904234,-94.649688,6.933666,-23.306182,-3.483115,65.384209,38.588685,-64.392634
2025-11-14 12:00:00,18.386368,55.056767,5.059447,-0.450129,133.640227,90.114294,115.524833,159.609737,98.37783,12.72267
2025-11-14 13:00:00,27.837656,100.61221,33.200087,25.106348,156.609936,98.650419,145.10052,196.61414,120.100973,51.347557
2025-11-14 14:00:00,-31.392629,59.008069,35.73902,0.567713,143.401737,50.914858,118.407918,220.509007,183.857674,74.392788
2025-11-14 15:00:00,-53.713643,3.282701,12.728844,-49.137425,107.295738,41.000615,75.190956,199.486965,185.336363,64.87163
2025-11-14 16:00:00,-60.693389,-56.669901,-57.760089,-191.50237,-24.269802,31.173365,-54.771432,84.800981,103.868304,-18.613368
2025-11-14 17:00:00,-145.151644,-47.127727,-98.899186,-300.393114,-169.933261,-41.65468,-218.178077,-9.200414,12.119396,-77.154189
2025-11-14 18:00:00,-203.321989,-48.539345,-103.89565,-312.394812,-192.545106,-75.074416,-248.942265,-7.56255,-29.340633,-67.712607
2025-11-14 19:00:00,-230.440112,-53.445841,-63.939758,-277.051098,-125.088307,-34.568484,-131.548797,107.020291,-59.799357,-1.887167
2025-11-14 20:00:00,-197.369945,-47.300736,-8.901327,-259.222855,-81.672319,34.19304,-31.029332,189.578795,-28.369808,40.701707
2025-11-14 21:00:00,-39.564547,3.058399,86.978934,-187.868922,0.239898,183.213631,121.250382,309.074614,112.887623,133.838661
2025-11-14 22:00:00,67.907454,54.452569,80.419673,-118.837111,49.60528,220.750845,152.122699,331.058381,193.418652,172.870079
2025-11-14 23:00:00,160.754379,127.912124,-28.829059,-38.507995,80.91434,171.953108,125.374972,324.754648,320.163431,169.119765
2025-11-15 00:00:00,27.514734,63.898385,-122.763916,-115.690601,-18.830041,91.18074,38.234847,306.600758,322.7663,67.354951
2025-11-15 01:00:00,-40.942016,24.883327,-115.88547,-165.322116,-60.43476,83.400615,-6.44231,274.493967,236.691926,8.915603
