date,OT1,OT2
2023-04-20 03:00:00,0.31335,0.42361
2023-04-20 04:00:00,0.31528,0.42361
2023-04-20 05:00:00,0.31721,0.4213
2023-04-20 06:00:00,0.32108,0.41898
2023-04-20 07:00:00,0.32689,0.41204
2023-04-20 08:00:00,0.33462,0.40509
2023-04-20 09:00:00,0.34623,0.39583
2023-04-20 10:00:00,0.36364,0.38657
2023-04-20 11:00:00,0.38491,0.37963
2023-04-20 12:00:00,0.40619,0.37963
2023-04-20 13:00:00,0.4294,0.38426
2023-04-20 14:00:00,0.45261,0.39352
2023-04-20 15:00:00,0.47776,0.40509
2023-04-20 16:00:00,0.50484,0.42361
2023-04-20 17:00:00,0.52805,0.44213
2023-04-20 18:00:00,0.54932,0.46759
2023-04-20 19:00:00,0.56286,0.49769
2023-04-20 20:00:00,0.57253,0.52778
2023-04-20 21:00:00,0.5764,0.55787
2023-04-20 22:00:00,0.5764,0.58333
2023-04-20 23:00:00,0.56867,0.60417
2023-04-21 00:00:00,0.56093,0.625
2023-04-21 01:00:00,0.54932,0.6412
2023-04-21 02:00:00,0.53385,0.65741
2023-04-21 03:00:00,0.51451,0.66898
2023-04-21 04:00:00,0.49323,0.68056
2023-04-21 05:00:00,0.47389,0.68519
2023-04-21 06:00:00,0.45261,0.68981
2023-04-21 07:00:00,0.4294,0.69213
2023-04-21 08:00:00,0.40426,0.69676
2023-04-21 09:00:00,0.37524,0.69907
2023-04-21 10:00:00,0.34816,0.69907
2023-04-21 11:00:00,0.32302,0.69676
2023-04-21 12:00:00,0.29981,0.68981
2023-04-21 13:00:00,0.27853,0.67593
2023-04-21 14:00:00,0.26112,0.66435
2023-04-21 15:00:00,0.42553,0.38657
2023-04-21 16:00:00,0.42553,0.38657
2023-04-21 17:00:00,0.42553,0.38657
2023-04-21 18:00:00,0.42553,0.38657
2023-04-21 19:00:00,0.4236,0.38889
2023-04-21 20:00:00,0.42553,0.38889
2023-04-21 21:00:00,0.43133,0.38889
2023-04-21 22:00:00,0.44101,0.3912
2023-04-21 23:00:00,0.45648,0.39583
2023-04-22 00:00:00,0.47389,0.40509
2023-04-22 01:00:00,0.49323,0.41667
2023-04-22 02:00:00,0.5087,0.42824
2023-04-22 03:00:00,0.52611,0.44907
2023-04-22 04:00:00,0.53772,0.47222
2023-04-22 05:00:00,0.54352,0.49537
2023-04-22 06:00:00,0.54739,0.51389
2023-04-22 07:00:00,0.54932,0.53241
2023-04-22 08:00:00,0.54545,0.55093
2023-04-22 09:00:00,0.54159,0.56481
2023-04-22 10:00:00,0.53578,0.57639
2023-04-22 11:00:00,0.52998,0.59259
2023-04-22 12:00:00,0.52805,0.60648
2023-04-22 13:00:00,0.52224,0.62269
2023-04-22 14:00:00,0.52031,0.63426
2023-04-22 15:00:00,0.53965,0.64352
2023-04-22 16:00:00,0.53772,0.66435
2023-04-22 17:00:00,0.53385,0.68056
2023-04-22 18:00:00,0.53191,0.69676
2023-04-22 19:00:00,0.52805,0.70833
2023-04-22 20:00:00,0.51451,0.71759
2023-04-22 21:00:00,0.4971,0.72222
2023-04-22 22:00:00,0.47582,0.72454
2023-04-22 23:00:00,0.46035,0.72454
2023-04-23 00:00:00,0.44101,0.71991
2023-04-23 01:00:00,0.42553,0.70833
2023-04-23 02:00:00,0.40426,0.68981
2023-04-23 03:00:00,0.38298,0.6713
2023-04-23 04:00:00,0.35783,0.65046
2023-04-23 05:00:00,0.33656,0.63194
2023-04-23 06:00:00,0.31335,0.61111
2023-04-23 07:00:00,0.29594,0.59028
2023-04-23 08:00:00,0.28046,0.57407
2023-04-23 09:00:00,0.26692,0.5625
2023-04-23 10:00:00,0.25338,0.55324
2023-04-23 11:00:00,0.24371,0.5463
2023-04-23 12:00:00,0.69826,0.43981
2023-04-23 13:00:00,0.69632,0.43981
2023-04-23 14:00:00,0.69632,0.43981
2023-04-23 15:00:00,0.69632,0.43981
2023-04-23 16:00:00,0.69826,0.43056
2023-04-23 17:00:00,0.69439,0.40509
2023-04-23 18:00:00,0.69052,0.37037
2023-04-23 19:00:00,0.68279,0.34259
2023-04-23 20:00:00,0.67118,0.31481
2023-04-23 21:00:00,0.65184,0.28241
2023-04-23 22:00:00,0.63056,0.25231
2023-04-23 23:00:00,0.60542,0.22454
2023-04-24 00:00:00,0.5764,0.20602
2023-04-24 01:00:00,0.54545,0.19444
2023-04-24 02:00:00,0.51257,0.18981
2023-04-24 03:00:00,0.48549,0.1875
2023-04-24 04:00:00,0.45841,0.18981
2023-04-24 05:00:00,0.42553,0.2037
2023-04-24 06:00:00,0.38685,0.22454
2023-04-24 07:00:00,0.35397,0.25463
2023-04-24 08:00:00,0.33462,0.29167
2023-04-24 09:00:00,0.32495,0.33333
2023-04-24 10:00:00,0.31915,0.37963
2023-04-24 11:00:00,0.31915,0.43519
2023-04-24 12:00:00,0.32302,0.48843
2023-04-24 13:00:00,0.33462,0.53935
2023-04-24 14:00:00,0.3559,0.59028
2023-04-24 15:00:00,0.38878,0.63194
2023-04-24 16:00:00,0.42553,0.6713
2023-04-24 17:00:00,0.46422,0.71065
2023-04-24 18:00:00,0.50677,0.74074
2023-04-24 19:00:00,0.55126,0.75463
2023-04-24 20:00:00,0.59574,0.75926
2023-04-24 21:00:00,0.64217,0.75
2023-04-24 22:00:00,0.68472,0.7338
2023-04-24 23:00:00,0.72147,0.71065
2023-04-25 00:00:00,0.74662,0.68519
2023-04-25 01:00:00,0.75822,0.65972
2023-04-25 02:00:00,0.76789,0.63657
2023-04-25 03:00:00,0.76789,0.61343
2023-04-25 04:00:00,0.76596,0.58796
2023-04-25 05:00:00,0.76015,0.56019
2023-04-25 06:00:00,0.75048,0.53009
2023-04-25 07:00:00,0.73694,0.50231
2023-04-25 08:00:00,0.72534,0.46991
2023-04-25 09:00:00,0.45068,0.33102
2023-04-25 10:00:00,0.45068,0.33102
2023-04-25 11:00:00,0.44874,0.33102
2023-04-25 12:00:00,0.45068,0.33102
2023-04-25 13:00:00,0.45068,0.33102
2023-04-25 14:00:00,0.45068,0.33102
2023-04-25 15:00:00,0.44874,0.32639
2023-04-25 16:00:00,0.44681,0.31713
2023-04-25 17:00:00,0.44294,0.30324
2023-04-25 18:00:00,0.4352,0.28704
2023-04-25 19:00:00,0.41973,0.27778
2023-04-25 20:00:00,0.40039,0.26852
2023-04-25 21:00:00,0.37331,0.26157
2023-04-25 22:00:00,0.34429,0.25926
2023-04-25 23:00:00,0.31915,0.24537
2023-04-26 00:00:00,0.2882,0.2662
2023-04-26 01:00:00,0.26112,0.29167
2023-04-26 02:00:00,0.23598,0.32176
2023-04-26 03:00:00,0.21663,0.36111
2023-04-26 04:00:00,0.20116,0.40046
2023-04-26 05:00:00,0.19729,0.43056
2023-04-26 06:00:00,0.20309,0.46759
2023-04-26 07:00:00,0.2147,0.49306
2023-04-26 08:00:00,0.23017,0.5162
2023-04-26 09:00:00,0.24758,0.53935
2023-04-26 10:00:00,0.26306,0.56481
2023-04-26 11:00:00,0.27853,0.58333
2023-04-26 12:00:00,0.29594,0.60648
2023-04-26 13:00:00,0.31528,0.625
2023-04-26 14:00:00,0.33656,0.6412
2023-04-26 15:00:00,0.35977,0.65741
2023-04-26 16:00:00,0.39265,0.68287
2023-04-26 17:00:00,0.43133,0.70139
2023-04-26 18:00:00,0.47002,0.71065
2023-04-26 19:00:00,0.51451,0.70602
2023-04-26 20:00:00,0.55706,0.69213
2023-04-26 21:00:00,0.59574,0.67361
2023-04-26 22:00:00,0.61896,0.66204
2023-04-26 23:00:00,0.64023,0.64583
2023-04-27 00:00:00,0.65571,0.62731
2023-04-27 01:00:00,0.66538,0.6088
2023-04-27 02:00:00,0.67118,0.5787
2023-04-27 03:00:00,0.66925,0.55093
2023-04-27 04:00:00,0.66538,0.51852
2023-04-27 05:00:00,0.66151,0.47917
2023-04-27 06:00:00,0.40426,0.43981
2023-04-27 07:00:00,0.40232,0.43981
2023-04-27 08:00:00,0.40232,0.44213
2023-04-27 09:00:00,0.39845,0.44907
2023-04-27 10:00:00,0.40039,0.44213
2023-04-27 11:00:00,0.40232,0.43287
2023-04-27 12:00:00,0.40619,0.42361
2023-04-27 13:00:00,0.41973,0.40972
2023-04-27 14:00:00,0.43907,0.40741
2023-04-27 15:00:00,0.46615,0.39583
2023-04-27 16:00:00,0.49903,0.38657
2023-04-27 17:00:00,0.54159,0.37269
2023-04-27 18:00:00,0.59188,0.36806
2023-04-27 19:00:00,0.64023,0.37269
2023-04-27 20:00:00,0.68279,0.38889
2023-04-27 21:00:00,0.72147,0.41435
2023-04-27 22:00:00,0.74855,0.45139
2023-04-27 23:00:00,0.76209,0.49769
2023-04-28 00:00:00,0.76015,0.54398
2023-04-28 01:00:00,0.74662,0.5787
2023-04-28 02:00:00,0.73308,0.59722
2023-04-28 03:00:00,0.7118,0.60185
2023-04-28 04:00:00,0.68665,0.6088
2023-04-28 05:00:00,0.65184,0.62269
2023-04-28 06:00:00,0.61315,0.63426
2023-04-28 07:00:00,0.5706,0.6412
2023-04-28 08:00:00,0.53191,0.6412
2023-04-28 09:00:00,0.4971,0.63889
2023-04-28 10:00:00,0.46809,0.62963
2023-04-28 11:00:00,0.44294,0.62037
2023-04-28 12:00:00,0.41973,0.59722
2023-04-28 13:00:00,0.40039,0.57176
2023-04-28 14:00:00,0.38104,0.54398
2023-04-28 15:00:00,0.36557,0.5162
2023-04-28 16:00:00,0.3559,0.49537
2023-04-28 17:00:00,0.35203,0.47685
2023-04-28 18:00:00,0.35397,0.46065
2023-04-28 19:00:00,0.3617,0.43981
2023-04-28 20:00:00,0.37137,0.42361
2023-04-28 21:00:00,0.38298,0.40972
2023-04-28 22:00:00,0.39458,0.40278
2023-04-28 23:00:00,0.40619,0.40509
2023-04-29 00:00:00,0.41973,0.40046
2023-04-29 01:00:00,0.43907,0.39815
2023-04-29 02:00:00,0.46035,0.39352
2023-04-29 03:00:00,0.4971,0.26389
2023-04-29 04:00:00,0.49903,0.26389
2023-04-29 05:00:00,0.49903,0.26157
2023-04-29 06:00:00,0.49903,0.26157
2023-04-29 07:00:00,0.50097,0.26157
2023-04-29 08:00:00,0.50097,0.26389
2023-04-29 09:00:00,0.49903,0.26389
2023-04-29 10:00:00,0.49903,0.27083
2023-04-29 11:00:00,0.49903,0.27315
2023-04-29 12:00:00,0.50097,0.27546
2023-04-29 13:00:00,0.50097,0.27315
2023-04-29 14:00:00,0.50097,0.2662
2023-04-29 15:00:00,0.49516,0.25
2023-04-29 16:00:00,0.47969,0.21759
2023-04-29 17:00:00,0.44874,0.19444
2023-04-29 18:00:00,0.41199,0.18519
2023-04-29 19:00:00,0.36557,0.19907
2023-04-29 20:00:00,0.30561,0.23843
2023-04-29 21:00:00,0.24952,0.31713
2023-04-29 22:00:00,0.2205,0.40972
2023-04-29 23:00:00,0.21083,0.54167
2023-04-30 00:00:00,0.2205,0.66667
2023-04-30 01:00:00,0.24952,0.7662
2023-04-30 02:00:00,0.29787,0.87037
2023-04-30 03:00:00,0.37524,0.95833
2023-04-30 04:00:00,0.44487,0.9838
2023-04-30 05:00:00,0.40039,0.84259
2023-04-30 06:00:00,0.46809,0.77778
2023-04-30 07:00:00,0.54352,0.72685
2023-04-30 08:00:00,0.57834,0.66667
2023-04-30 09:00:00,0.59961,0.61806
2023-04-30 10:00:00,0.61509,0.57176
2023-04-30 11:00:00,0.6383,0.50926
2023-04-30 12:00:00,0.66151,0.45139
2023-04-30 13:00:00,0.68085,0.40278
2023-04-30 14:00:00,0.69246,0.35648
2023-04-30 15:00:00,0.69632,0.31019
2023-04-30 16:00:00,0.69439,0.2662
2023-04-30 17:00:00,0.67505,0.22917
2023-04-30 18:00:00,0.6383,0.20139
2023-04-30 19:00:00,0.58607,0.18287
2023-04-30 20:00:00,0.52418,0.18056
2023-04-30 21:00:00,0.47195,0.19676
2023-04-30 22:00:00,0.45648,0.22222
2023-04-30 23:00:00,0.46035,0.23148
2023-05-01 00:00:00,0.66151,0.26852
2023-05-01 01:00:00,0.66344,0.26852
2023-05-01 02:00:00,0.66344,0.27083
2023-05-01 03:00:00,0.66151,0.27083
2023-05-01 04:00:00,0.66151,0.26852
2023-05-01 05:00:00,0.65957,0.26852
2023-05-01 06:00:00,0.65184,0.25926
2023-05-01 07:00:00,0.62863,0.23843
2023-05-01 08:00:00,0.59381,0.21759
2023-05-01 09:00:00,0.55126,0.2037
2023-05-01 10:00:00,0.49903,0.2037
2023-05-01 11:00:00,0.44681,0.22454
2023-05-01 12:00:00,0.40232,0.25231
2023-05-01 13:00:00,0.3675,0.28241
2023-05-01 14:00:00,0.34623,0.32176
2023-05-01 15:00:00,0.32882,0.36574
2023-05-01 16:00:00,0.32495,0.41204
2023-05-01 17:00:00,0.33462,0.46759
2023-05-01 18:00:00,0.3559,0.52083
2023-05-01 19:00:00,0.37911,0.56944
2023-05-01 20:00:00,0.40426,0.6088
2023-05-01 21:00:00,0.4352,0.64352
2023-05-01 22:00:00,0.46615,0.67361
2023-05-01 23:00:00,0.5029,0.69213
2023-05-02 00:00:00,0.54739,0.7037
2023-05-02 01:00:00,0.58994,0.71296
2023-05-02 02:00:00,0.63056,0.70833
2023-05-02 03:00:00,0.66538,0.6875
2023-05-02 04:00:00,0.69439,0.66204
2023-05-02 05:00:00,0.72147,0.63889
2023-05-02 06:00:00,0.74275,0.6088
2023-05-02 07:00:00,0.75242,0.58102
2023-05-02 08:00:00,0.75629,0.53935
2023-05-02 09:00:00,0.75435,0.49769
2023-05-02 10:00:00,0.74468,0.4537
2023-05-02 11:00:00,0.73694,0.41204
2023-05-02 12:00:00,0.72534,0.37269
2023-05-02 13:00:00,0.7118,0.33565
2023-05-02 14:00:00,0.69439,0.30556
2023-05-02 15:00:00,0.66731,0.28241
2023-05-02 16:00:00,0.63636,0.27083
2023-05-02 17:00:00,0.60542,0.2662
2023-05-02 18:00:00,0.58221,0.2662
2023-05-02 19:00:00,0.57447,0.26852
2023-05-02 20:00:00,0.57253,0.27083
2023-05-02 21:00:00,0.706,0.3125
2023-05-02 22:00:00,0.70406,0.31481
2023-05-02 23:00:00,0.70406,0.31481
2023-05-03 00:00:00,0.706,0.3125
2023-05-03 01:00:00,0.70793,0.31019
2023-05-03 02:00:00,0.70793,0.30324
2023-05-03 03:00:00,0.70213,0.28241
2023-05-03 04:00:00,0.69439,0.25926
2023-05-03 05:00:00,0.67892,0.23148
2023-05-03 06:00:00,0.65184,0.21296
2023-05-03 07:00:00,0.61315,0.20139
2023-05-03 08:00:00,0.57253,0.19444
2023-05-03 09:00:00,0.52998,0.19213
2023-05-03 10:00:00,0.48936,0.2037
2023-05-03 11:00:00,0.45261,0.21759
2023-05-03 12:00:00,0.42166,0.23843
2023-05-03 13:00:00,0.40232,0.27778
2023-05-03 14:00:00,0.38298,0.32639
2023-05-03 15:00:00,0.37137,0.37037
2023-05-03 16:00:00,0.36944,0.41435
2023-05-03 17:00:00,0.37331,0.46528
2023-05-03 18:00:00,0.37524,0.5162
2023-05-03 19:00:00,0.38685,0.5625
2023-05-03 20:00:00,0.40426,0.60185
2023-05-03 21:00:00,0.4352,0.63426
2023-05-03 22:00:00,0.47389,0.66435
2023-05-03 23:00:00,0.51257,0.68981
2023-05-04 00:00:00,0.55126,0.7037
2023-05-04 01:00:00,0.58221,0.69213
2023-05-04 02:00:00,0.63056,0.68519
2023-05-04 03:00:00,0.68085,0.66667
2023-05-04 04:00:00,0.72921,0.64815
2023-05-04 05:00:00,0.76209,0.62269
2023-05-04 06:00:00,0.7795,0.59028
2023-05-04 07:00:00,0.79497,0.55324
2023-05-04 08:00:00,0.80464,0.50926
2023-05-04 09:00:00,0.80851,0.47454
2023-05-04 10:00:00,0.81431,0.4375
2023-05-04 11:00:00,0.82012,0.40509
2023-05-04 12:00:00,0.81818,0.375
2023-05-04 13:00:00,0.81625,0.34491
2023-05-04 14:00:00,0.80658,0.31713
2023-05-04 15:00:00,0.79304,0.29167
2023-05-04 16:00:00,0.77176,0.27546
2023-05-04 17:00:00,0.74855,0.2662
2023-05-04 18:00:00,0.75822,0.36574
2023-05-04 19:00:00,0.76015,0.36806
2023-05-04 20:00:00,0.75822,0.36806
2023-05-04 21:00:00,0.75822,0.36806
2023-05-04 22:00:00,0.75822,0.36806
2023-05-04 23:00:00,0.75822,0.36806
2023-05-05 00:00:00,0.75822,0.36343
2023-05-05 01:00:00,0.75629,0.34491
2023-05-05 02:00:00,0.75048,0.32639
2023-05-05 03:00:00,0.74275,0.30093
2023-05-05 04:00:00,0.72921,0.26852
2023-05-05 05:00:00,0.70986,0.23611
2023-05-05 06:00:00,0.68279,0.20139
2023-05-05 07:00:00,0.6499,0.1713
2023-05-05 08:00:00,0.61896,0.15278
2023-05-05 09:00:00,0.58027,0.14583
2023-05-05 10:00:00,0.54159,0.14815
2023-05-05 11:00:00,0.50097,0.15972
2023-05-05 12:00:00,0.46809,0.18287
2023-05-05 13:00:00,0.43133,0.20833
2023-05-05 14:00:00,0.39845,0.24306
2023-05-05 15:00:00,0.36944,0.28935
2023-05-05 16:00:00,0.35203,0.34491
2023-05-05 17:00:00,0.34623,0.40046
2023-05-05 18:00:00,0.3559,0.45602
2023-05-05 19:00:00,0.37911,0.50463
2023-05-05 20:00:00,0.41393,0.55093
2023-05-05 21:00:00,0.44874,0.58796
2023-05-05 22:00:00,0.48162,0.61574
2023-05-05 23:00:00,0.51838,0.64352
2023-05-06 00:00:00,0.55319,0.66204
2023-05-06 01:00:00,0.58994,0.6713
2023-05-06 02:00:00,0.63056,0.66667
2023-05-06 03:00:00,0.67118,0.65278
2023-05-06 04:00:00,0.70406,0.62963
2023-05-06 05:00:00,0.73888,0.59954
2023-05-06 06:00:00,0.76596,0.56944
2023-05-06 07:00:00,0.7795,0.53472
2023-05-06 08:00:00,0.7853,0.49769
2023-05-06 09:00:00,0.78917,0.46528
2023-05-06 10:00:00,0.7911,0.43056
2023-05-06 11:00:00,0.79497,0.39815
2023-05-06 12:00:00,0.79497,0.36806
2023-05-06 13:00:00,0.79304,0.34028
2023-05-06 14:00:00,0.78917,0.32176
2023-05-06 15:00:00,0.47582,0.25231
2023-05-06 16:00:00,0.47776,0.25
2023-05-06 17:00:00,0.47969,0.24537
2023-05-06 18:00:00,0.47969,0.24074
2023-05-06 19:00:00,0.47195,0.23148
2023-05-06 20:00:00,0.44874,0.21759
2023-05-06 21:00:00,0.40812,0.19907
2023-05-06 22:00:00,0.36557,0.19444
2023-05-06 23:00:00,0.32882,0.2037
2023-05-07 00:00:00,0.294,0.21759
2023-05-07 01:00:00,0.25145,0.23843
2023-05-07 02:00:00,0.19536,0.28241
2023-05-07 03:00:00,0.14507,0.32176
2023-05-07 04:00:00,0.1528,0.31713
2023-05-07 05:00:00,0.13346,0.35417
2023-05-07 06:00:00,0.10638,0.40046
2023-05-07 07:00:00,0.17988,0.67361
2023-05-07 08:00:00,0.21277,0.72222
2023-05-07 09:00:00,0.25725,0.76389
2023-05-07 10:00:00,0.32108,0.78935
2023-05-07 11:00:00,0.39265,0.79861
2023-05-07 12:00:00,0.44874,0.80093
2023-05-07 13:00:00,0.51644,0.79398
2023-05-07 14:00:00,0.57834,0.78009
2023-05-07 15:00:00,0.63636,0.7662
2023-05-07 16:00:00,0.68665,0.74537
2023-05-07 17:00:00,0.7176,0.71528
2023-05-07 18:00:00,0.72534,0.68519
2023-05-07 19:00:00,0.74468,0.6412
2023-05-07 20:00:00,0.76983,0.59954
2023-05-07 21:00:00,0.78917,0.55787
2023-05-07 22:00:00,0.80271,0.50926
2023-05-07 23:00:00,0.80658,0.45602
2023-05-08 00:00:00,0.79884,0.40046
2023-05-08 01:00:00,0.78723,0.34954
2023-05-08 02:00:00,0.77563,0.29861
2023-05-08 03:00:00,0.75242,0.24306
2023-05-08 04:00:00,0.72534,0.19213
2023-05-08 05:00:00,0.67892,0.14583
2023-05-08 06:00:00,0.62089,0.12269
2023-05-08 07:00:00,0.56286,0.11806
2023-05-08 08:00:00,0.50097,0.12037
2023-05-08 09:00:00,0.46809,0.12963
2023-05-08 10:00:00,0.45455,0.14352
2023-05-08 11:00:00,0.44681,0.14583
2023-05-08 12:00:00,0.54739,0.27315
2023-05-08 13:00:00,0.54545,0.27083
2023-05-08 14:00:00,0.54545,0.2662
2023-05-08 15:00:00,0.54352,0.2662
2023-05-08 16:00:00,0.53385,0.25926
2023-05-08 17:00:00,0.51838,0.24074
2023-05-08 18:00:00,0.4913,0.22454
2023-05-08 19:00:00,0.45455,0.21759
2023-05-08 20:00:00,0.41586,0.21759
2023-05-08 21:00:00,0.37718,0.22454
2023-05-08 22:00:00,0.33269,0.24074
2023-05-08 23:00:00,0.2882,0.27083
2023-05-09 00:00:00,0.23791,0.3125
2023-05-09 01:00:00,0.19729,0.36111
2023-05-09 02:00:00,0.17795,0.38889
2023-05-09 03:00:00,0.17988,0.40509
2023-05-09 04:00:00,0.18182,0.40278
2023-05-09 05:00:00,0.18762,0.44213
2023-05-09 06:00:00,0.17021,0.49074
2023-05-09 07:00:00,0.17988,0.55093
2023-05-09 08:00:00,0.20116,0.6088
2023-05-09 09:00:00,0.24371,0.65972
2023-05-09 10:00:00,0.29981,0.68981
2023-05-09 11:00:00,0.34623,0.72685
2023-05-09 12:00:00,0.39265,0.76852
2023-05-09 13:00:00,0.43714,0.8125
2023-05-09 14:00:00,0.4913,0.85185
2023-05-09 15:00:00,0.54739,0.86806
2023-05-09 16:00:00,0.59381,0.87037
2023-05-09 17:00:00,0.64023,0.86111
2023-05-09 18:00:00,0.68472,0.85417
2023-05-09 19:00:00,0.72534,0.83565
2023-05-09 20:00:00,0.76596,0.79861
2023-05-09 21:00:00,0.79691,0.76389
2023-05-09 22:00:00,0.82979,0.73148
2023-05-09 23:00:00,0.85493,0.69676
2023-05-10 00:00:00,0.87814,0.65741
2023-05-10 01:00:00,0.86654,0.61806
2023-05-10 02:00:00,0.86654,0.57407
2023-05-10 03:00:00,0.86074,0.54398
2023-05-10 04:00:00,0.8646,0.46528
2023-05-10 05:00:00,0.86267,0.41898
2023-05-10 06:00:00,0.853,0.36806
2023-05-10 07:00:00,0.83946,0.30556
2023-05-10 08:00:00,0.81625,0.25926
2023-05-10 09:00:00,0.55899,0.25694
2023-05-10 10:00:00,0.55899,0.25694
2023-05-10 11:00:00,0.55706,0.25694
2023-05-10 12:00:00,0.55513,0.25463
2023-05-10 13:00:00,0.55126,0.25231
2023-05-10 14:00:00,0.53965,0.24306
2023-05-10 15:00:00,0.51451,0.22917
2023-05-10 16:00:00,0.46422,0.21759
2023-05-10 17:00:00,0.40619,0.21296
2023-05-10 18:00:00,0.3501,0.21759
2023-05-10 19:00:00,0.294,0.24074
2023-05-10 20:00:00,0.23791,0.27315
2023-05-10 21:00:00,0.17795,0.32176
2023-05-10 22:00:00,0.14894,0.31713
2023-05-10 23:00:00,0.1412,0.35417
2023-05-11 00:00:00,0.1354,0.39352
2023-05-11 01:00:00,0.13926,0.44907
2023-05-11 02:00:00,0.15667,0.50231
2023-05-11 03:00:00,0.17988,0.55324
2023-05-11 04:00:00,0.20309,0.59722
2023-05-11 05:00:00,0.2147,0.63194
2023-05-11 06:00:00,0.24952,0.68287
2023-05-11 07:00:00,0.29787,0.72917
2023-05-11 08:00:00,0.35783,0.76852
2023-05-11 09:00:00,0.43133,0.7963
2023-05-11 10:00:00,0.51064,0.82176
2023-05-11 11:00:00,0.58027,0.83333
2023-05-11 12:00:00,0.64023,0.8287
2023-05-11 13:00:00,0.70019,0.81019
2023-05-11 14:00:00,0.75629,0.78472
2023-05-11 15:00:00,0.80271,0.75231
2023-05-11 16:00:00,0.84333,0.71065
2023-05-11 17:00:00,0.87427,0.66204
2023-05-11 18:00:00,0.89168,0.6088
2023-05-11 19:00:00,0.87621,0.5463
2023-05-11 20:00:00,0.87041,0.47917
2023-05-11 21:00:00,0.86074,0.43519
2023-05-11 22:00:00,0.84913,0.39815
2023-05-11 23:00:00,0.82592,0.34491
2023-05-12 00:00:00,0.78723,0.28241
2023-05-12 01:00:00,0.73888,0.23611
2023-05-12 02:00:00,0.67505,0.18981
2023-05-12 03:00:00,0.60348,0.16898
2023-05-12 04:00:00,0.52805,0.16667
2023-05-12 05:00:00,0.46228,0.17361
2023-05-12 06:00:00,0.41779,0.5463
2023-05-12 07:00:00,0.41779,0.54398
2023-05-12 08:00:00,0.41779,0.5463
2023-05-12 09:00:00,0.41779,0.54398
2023-05-12 10:00:00,0.41779,0.54398
2023-05-12 11:00:00,0.41779,0.5463
2023-05-12 12:00:00,0.41779,0.5463
2023-05-12 13:00:00,0.41779,0.54398
2023-05-12 14:00:00,0.41779,0.53935
2023-05-12 15:00:00,0.41586,0.53009
2023-05-12 16:00:00,0.41199,0.52083
2023-05-12 17:00:00,0.40426,0.50926
2023-05-12 18:00:00,0.39265,0.5
2023-05-12 19:00:00,0.37911,0.49074
2023-05-12 20:00:00,0.3617,0.4838
2023-05-12 21:00:00,0.34236,0.47685
2023-05-12 22:00:00,0.31915,0.47454
2023-05-12 23:00:00,0.29787,0.47222
2023-05-13 00:00:00,0.27466,0.47454
2023-05-13 01:00:00,0.25145,0.47685
2023-05-13 02:00:00,0.22824,0.48611
2023-05-13 03:00:00,0.21083,0.50231
2023-05-13 04:00:00,0.19923,0.51852
2023-05-13 05:00:00,0.18956,0.53704
2023-05-13 06:00:00,0.18569,0.55556
2023-05-13 07:00:00,0.17988,0.57407
2023-05-13 08:00:00,0.17795,0.60648
2023-05-13 09:00:00,0.18569,0.6412
2023-05-13 10:00:00,0.20116,0.66667
2023-05-13 11:00:00,0.28046,0.7662
2023-05-13 12:00:00,0.31721,0.77083
2023-05-13 13:00:00,0.35783,0.76852
2023-05-13 14:00:00,0.39845,0.77083
2023-05-13 15:00:00,0.4352,0.7662
2023-05-13 16:00:00,0.47195,0.75231
2023-05-13 17:00:00,0.4971,0.7338
2023-05-13 18:00:00,0.51644,0.71065
2023-05-13 19:00:00,0.52998,0.68056
2023-05-13 20:00:00,0.52611,0.65509
2023-05-13 21:00:00,0.52418,0.63426
2023-05-13 22:00:00,0.52224,0.6088
2023-05-13 23:00:00,0.51644,0.58796
2023-05-14 00:00:00,0.50677,0.57176
2023-05-14 01:00:00,0.49516,0.56019
2023-05-14 02:00:00,0.48356,0.55093
2023-05-14 03:00:00,0.36944,0.63426
2023-05-14 04:00:00,0.36944,0.63426
2023-05-14 05:00:00,0.36944,0.63426
2023-05-14 06:00:00,0.36944,0.63194
2023-05-14 07:00:00,0.36944,0.63426
2023-05-14 08:00:00,0.37137,0.63426
2023-05-14 09:00:00,0.36944,0.63426
2023-05-14 10:00:00,0.37137,0.63194
2023-05-14 11:00:00,0.37137,0.62963
2023-05-14 12:00:00,0.37331,0.625
2023-05-14 13:00:00,0.37524,0.61574
2023-05-14 14:00:00,0.37718,0.6088
2023-05-14 15:00:00,0.37524,0.60185
2023-05-14 16:00:00,0.36557,0.56944
2023-05-14 17:00:00,0.3559,0.55093
2023-05-14 18:00:00,0.34429,0.53009
2023-05-14 19:00:00,0.32882,0.51157
2023-05-14 20:00:00,0.30948,0.49306
2023-05-14 21:00:00,0.29014,0.47917
2023-05-14 22:00:00,0.26886,0.46991
2023-05-14 23:00:00,0.24758,0.46759
2023-05-15 00:00:00,0.22437,0.46759
2023-05-15 01:00:00,0.20309,0.46991
2023-05-15 02:00:00,0.18375,0.47685
2023-05-15 03:00:00,0.16248,0.4838
2023-05-15 04:00:00,0.14313,0.49537
2023-05-15 05:00:00,0.13153,0.51157
2023-05-15 06:00:00,0.12766,0.52546
2023-05-15 07:00:00,0.12186,0.55556
2023-05-15 08:00:00,0.11412,0.59028
2023-05-15 09:00:00,0.10832,0.625
2023-05-15 10:00:00,0.094778,0.65972
