date,OT1,OT2
2397,0.08398,-0.0494
2398,0.01482,-0.01976
2399,0.02964,-0.03458
2400,-0.06422,-0.03458
2401,-0.05434,-0.01976
2402,-0.06422,-0.01976
2403,-0.0741,0.0
2404,-0.08892,-0.0247
2405,-0.0988,-0.01976
2406,-0.07904,-0.0247
2407,-0.11856,0.00988
2408,-0.08398,-0.03458
2409,-0.08892,0.00988
2410,-0.06422,-0.03458
2411,-0.08892,0.00494
2412,-0.03952,-0.0494
2413,-0.09386,0.0
2414,-0.02964,-0.01976
2415,-0.0741,-0.01482
2416,-0.05928,-0.03952
2417,-0.0741,-0.00494
2418,-0.04446,-0.00988
2419,-0.0494,-0.01976
2420,-0.0494,-0.00494
2421,-0.0494,0.0
2422,-0.02964,0.00988
2423,-0.00988,-0.0247
2424,-0.0494,-0.00494
2425,-0.03458,-0.0494
2426,-0.02964,0.0
2427,0.04446,-0.03952
2428,-0.06422,0.0
2429,-0.01482,-0.02964
2430,0.3952,0.05928
2431,0.89908,0.03952
2432,1.6203,-0.03952
2433,0.77064,-0.10374
2434,-0.33592,-0.17784
2435,-0.71136,-0.20748
2436,-0.5187,-0.2223
2437,-0.31122,-0.1235
2438,-0.10374,-0.10868
2439,-0.0988,-0.00988
2440,-0.08398,-0.06422
2441,-0.11362,0.00988
2442,-0.03952,-0.01976
2443,-0.10374,0.01976
2444,-0.06422,-0.03458
2445,-0.1235,0.01976
2446,-0.06916,0.00494
2447,-0.0494,0.0247
2448,-0.0494,-0.01976
2449,-0.07904,0.0
2450,-0.05434,0.01482
2451,-0.0494,-0.00494
2452,-0.0741,0.01976
2453,-0.05928,-0.00988
2454,-0.03952,0.02964
2455,-0.02964,-0.04446
2456,-0.06916,-0.00988
2457,-0.00494,-0.01976
2458,-0.03458,0.02964
2459,0.02964,-0.01482
2460,0.0,0.00494
2461,0.0741,-0.00988
2462,0.08398,0.0247
2463,0.10868,-0.0247
2464,0.0988,-0.00494
2465,0.12844,0.01482
2466,0.12844,0.00494
2467,0.11856,0.00494
2468,0.10868,-0.01482
2469,0.07904,0.00988
2470,0.0494,-0.03952
2471,-0.0247,0.00494
2472,-0.00988,-0.03952
2473,-0.04446,0.00988
2474,-0.03952,-0.03458
2475,-0.0741,0.0
2476,-0.03952,-0.01482
2477,-0.06916,-0.00988
2478,-0.06422,-0.02964
2479,-0.0988,0.00494
2480,-0.08398,-0.00988
2481,-0.06422,-0.00988
2482,-0.08398,0.01976
2483,-0.06422,-0.0247
2484,-0.0741,0.01976
2485,-0.03458,-0.0247
2486,-0.05928,0.02964
2487,-0.01482,-0.01482
2488,-0.04446,0.0247
2489,0.01976,-0.01482
2490,-0.03952,0.0247
2491,0.00988,-0.01482
2492,-0.03458,0.02964
2493,-0.00494,-0.0247
2494,-0.05928,0.0
2495,-0.02964,-0.00988
2496,-0.05434,0.01976
2497,-0.01482,-0.00988
2498,-0.06916,-0.01482
2499,-0.05928,-0.00494
2500,-0.05928,-0.0247
2501,-0.08398,-0.00494
2502,-0.04446,-0.02964
2503,-0.07904,0.02964
2504,-0.05434,-0.01976
2505,-0.08892,0.00494
2506,-0.05928,-0.02964
2507,-0.10868,0.01976
2508,-0.06916,-0.00494
2509,-0.07904,0.0247
2510,-0.06916,-0.00988
2511,-0.06422,0.0
2512,-0.05434,0.00494
2513,-0.06422,-0.01482
2514,-0.02964,-0.01976
2515,-0.05434,-0.00494
2516,-0.0741,0.00494
2517,-0.05434,-0.01482
2518,-0.07904,0.00988
2519,-0.04446,-0.03952
2520,-0.10374,0.0247
2521,-0.03952,-0.00494
2522,-0.14326,0.0
2523,0.06916,-0.00494
2524,0.4199,0.06916
2525,1.2844,0.00494
2526,1.3733,-0.03952
2527,0.2223,-0.15314
2528,-0.68666,-0.1976
2529,-0.72618,-0.20748
2530,-0.5187,-0.1482
2531,-0.29146,-0.10374
2532,-0.21242,-0.06916
2533,-0.1729,0.01482
2534,-0.14326,-0.03458
2535,-0.15808,0.00988
2536,-0.13832,-0.0247
2537,-0.15808,0.02964
2538,-0.0988,-0.08892
2539,-0.15314,0.01482
2540,-0.16302,-0.0247
2541,-0.18772,0.05434
2542,-0.11362,0.00494
2543,-0.13832,0.00988
2544,-0.14326,-0.00494
2545,-0.19266,-0.01976
2546,-0.15314,0.0247
2547,-0.16796,-0.00988
2548,-0.16796,0.00494
2549,-0.1729,0.00988
2550,-0.18278,0.03952
2551,-0.11856,-0.03458
2552,-0.14326,0.01976
2553,-0.11362,0.0
2554,-0.11856,0.00988
2555,-0.05434,0.01482
2556,-0.08398,0.00988
2557,-0.03952,0.0247
2558,-0.04446,0.02964
2559,0.01976,-0.01482
2560,-0.11264,-0.00699
2561,-0.09152,-0.00699
2562,-0.07744,-0.00699
2563,-0.04224,0.0
2564,-0.00704,0.0
2565,-0.00704,-0.00699
2566,0.0352,0.0
2567,0.0704,0.00699
2568,0.08448,0.0
2569,0.11968,-0.00699
2570,0.13376,-0.00699
2571,0.11968,0.0
2572,0.0704,0.01398
2573,0.04928,-0.01398
2574,-0.0352,0.00699
2575,-0.0704,0.02097
2576,-0.11968,0.01398
2577,-0.12672,0.01398
2578,-0.16192,0.03495
2579,-0.12672,0.03495
2580,-0.13376,0.04194
2581,-0.12672,0.03495
2582,-0.12672,0.02796
2583,-0.13376,0.02796
2584,-0.13376,0.02796
2585,-0.11968,0.02097
2586,-0.12672,0.01398
2587,-0.12672,0.02796
2588,-0.12672,0.02796
2589,-0.13376,0.02796
2590,-0.15488,0.03495
2591,-0.12672,0.03495
2592,-0.16192,0.01398
2593,-0.15488,0.02097
2594,-0.16896,0.02097
2595,-0.1408,0.04194
2596,-0.15488,0.04893
2597,-0.07744,0.02097
2598,-0.16896,0.04194
2599,-0.16192,0.06291
2600,0.01408,0.10485
2601,0.44352,0.16077
2602,1.0208,0.1398
2603,1.3658,0.0699
2604,1.1264,-0.02796
2605,0.30976,-0.12582
2606,-0.11264,-0.0699
2607,-0.16896,-0.02796
2608,-0.13376,0.0
2609,-0.12672,0.01398
2610,-0.13376,0.02097
2611,-0.15488,0.02097
2612,-0.16896,0.02796
2613,-0.176,-0.00699
2614,-0.19008,0.02097
2615,-0.176,0.01398
2616,-0.16192,0.01398
2617,-0.16896,0.0
2618,-0.14784,0.01398
2619,-0.1408,0.02796
2620,-0.13376,0.03495
2621,-0.1408,0.02796
2622,-0.08448,0.02796
2623,-0.1056,0.04194
2624,-0.07744,0.04194
2625,-0.07744,0.02097
2626,-0.05632,0.04194
2627,-0.04224,0.02796
2628,0.00704,0.02796
2629,0.0,0.02097
2630,0.0352,0.02097
2631,0.04224,0.02097
2632,0.06336,0.02097
2633,0.09856,-0.00699
2634,0.13376,-0.01398
2635,0.13376,-0.01398
2636,0.11264,-0.00699
2637,0.07744,-0.00699
2638,0.02816,0.01398
2639,-0.04928,0.02796
2640,-0.04928,0.02097
2641,-0.1056,0.01398
2642,-0.11264,0.02796
2643,-0.13376,0.03495
2644,-0.12672,0.03495
2645,-0.16896,0.03495
2646,-0.11968,0.02097
2647,-0.1408,0.03495
2648,-0.1408,0.02097
2649,-0.14784,0.01398
2650,-0.16192,0.02097
2651,-0.18304,0.04194
2652,-0.16896,0.03495
2653,-0.16896,0.02796
2654,-0.176,0.02097
2655,-0.1408,0.02097
2656,-0.14784,0.02796
2657,-0.15488,0.02796
2658,-0.14784,0.02796
2659,-0.14784,0.03495
2660,-0.13376,0.03495
2661,-0.13376,0.02097
2662,-0.11968,0.03495
2663,-0.1408,0.04194
2664,-0.11264,0.03495
2665,-0.12672,0.02097
2666,-0.12672,0.02097
2667,-0.13376,0.02097
2668,-0.1408,0.01398
2669,-0.16192,0.03495
2670,-0.14784,0.00699
2671,-0.16192,0.02097
2672,-0.19712,-0.00699
2673,-0.18304,-0.01398
2674,-0.19008,-0.01398
2675,-0.19712,0.0
2676,-0.176,0.0
2677,-0.16192,0.0
2678,-0.16192,0.00699
2679,-0.14784,0.02097
2680,-0.1408,0.02796
2681,-0.16192,0.01398
2682,-0.13376,0.00699
2683,-0.14784,0.02097
2684,-0.13376,0.01398
2685,-0.15488,0.00699
2686,-0.15488,0.01398
2687,-0.176,0.04194
2688,-0.15488,0.02097
2689,-0.18304,0.01398
2690,-0.19712,0.01398
2691,-0.16896,0.02097
2692,-0.16896,0.0
2693,-0.18304,0.02097
2694,-0.16192,0.00699
2695,-0.11968,0.02097
2696,-0.15488,0.00699
2697,-0.13376,0.01398
2698,-0.14784,0.00699
2699,-0.14784,0.02097
2700,-0.14784,0.02796
2701,-0.11968,0.00699
2702,-0.13376,0.02097
2703,-0.12672,0.02796
2704,-0.14784,0.02097
2705,-0.16896,0.02097
2706,-0.16896,0.01398
2707,-0.16192,0.01398
2708,-0.16896,0.02097
2709,-0.176,0.00699
2710,-0.16896,0.00699
2711,-0.18304,0.01398
2712,-0.15488,0.01398
2713,-0.15488,0.01398
2714,-0.15488,0.00699
2715,-0.15488,0.02097
2716,-0.1408,0.00699
2717,-0.176,0.03495
2718,-0.11264,0.02097
2719,-0.15488,0.04893
2720,-0.14784,0.04194
2721,-0.18304,0.04893
2722,-0.15488,0.03495
2723,-0.15488,0.06291
2724,-0.11264,0.04194
2725,-0.11968,0.04893
2726,-0.16896,0.04194
2727,-0.20416,0.0699
2728,-0.1056,0.09087
2729,0.20416,0.16077
2730,0.74624,0.1398
2731,1.2742,0.07689
2732,1.3517,0.02097
2733,0.73216,-0.09087
2734,0.0352,-0.0699
2735,-0.18304,-0.01398
2736,-0.19008,0.01398
2737,-0.16896,0.02796
2738,-0.19008,0.04194
2739,-0.18304,0.04893
2740,-0.22528,0.05592
2741,-0.19712,0.04893
2742,-0.19008,0.04893
2743,-0.19712,0.0699
2744,-0.19008,0.06291
2745,-0.19712,0.04893
2746,-0.2112,0.08388
2747,-0.19008,0.08388
2748,-0.176,0.08388
2749,-0.19712,0.06291
2750,-0.19008,0.08388
2751,-0.176,0.07689
2752,-0.19008,0.09786
2753,-0.14784,0.08388
2754,-0.13376,0.09087
2755,-0.11968,0.09087
2756,-0.1056,0.09087
2757,-0.09152,0.08388
2758,-0.05632,0.09087
2759,-0.01408,0.09786
2760,0.02112,0.09087
2761,0.04224,0.08388
2762,0.06336,0.0699
2763,0.09152,0.08388
2764,0.13376,0.08388
2765,0.16896,0.0699
2766,0.13376,0.0699
2767,0.09152,0.07689
2768,0.02816,0.06291
2769,-0.04224,0.06291
2770,-0.06336,0.07689
2771,-0.0704,0.07689
2772,-0.11264,0.06291
2773,-0.11968,0.04194
2774,-0.1408,0.04893
2775,-0.11264,0.05592
2776,-0.15488,0.05592
2777,-0.11264,0.03495
2778,-0.14784,0.02796
2779,-0.1408,0.02796
2780,-0.16896,0.02097
2781,-0.14784,0.01398
2782,-0.16896,0.02796
2783,-0.13376,0.02097
2784,-0.15488,0.02097
2785,-0.15488,0.01398
2786,-0.16192,0.01398
2787,-0.16192,0.02097
2788,-0.15488,0.04194
2789,-0.1408,0.03495
2790,-0.1408,0.03495
2791,-0.1408,0.04194
2792,-0.15488,0.02796
2793,-0.19008,0.02796
2794,-0.18304,0.02097
2795,-0.15488,0.02796
2796,-0.19008,0.01398
2797,-0.16896,-0.00699
2798,-0.19008,-0.00699
2799,-0.176,0.00699
2800,-0.20416,0.02097
2801,-0.1408,0.00699
2802,-0.176,0.0
2803,-0.16192,0.01398
2804,-0.16896,0.00699
2805,-0.15488,-0.00699
2806,-0.176,0.01398
2807,-0.14784,0.02097
2808,-0.176,0.01398
2809,-0.18304,0.0
2810,-0.19008,-0.01398
2811,-0.18304,-0.02097
2812,-0.19008,-0.01398
2813,-0.176,-0.02796
2814,-0.16896,-0.02097
2815,-0.18304,-0.01398
2816,-0.176,-0.02097
2817,-0.16896,-0.02796
2818,-0.19712,-0.00699
2819,-0.176,-0.00699
2820,-0.16192,-0.00699
2821,-0.176,-0.02796
2822,-0.16896,-0.00699
2823,-0.16192,0.0
2824,-0.16192,0.01398
2825,-0.16896,0.00699
2826,-0.11968,0.00699
2827,-0.15488,0.02097
2828,-0.176,0.0
2829,-0.18304,-0.01398
2830,-0.16896,-0.02796
2831,-0.18304,-0.00699
2832,-0.14784,-0.01398
2833,-0.16192,-0.02796
2834,-0.2112,-0.01398
2835,-0.11264,0.02796
2836,0.16192,0.07689
2837,0.65472,0.13281
2838,1.232,0.09087
2839,1.4995,0.04893
2840,0.9504,-0.05592
2841,0.1408,-0.09087
2842,-0.21824,-0.06291
2843,-0.21824,-0.02097
2844,-0.20416,0.01398
2845,-0.16192,0.00699
2846,-0.18304,0.00699
2847,-0.16192,0.00699
2848,-0.19008,-0.00699
2849,-0.19008,-0.03495
2850,-0.23232,-0.00699
2851,-0.19712,-0.02796
2852,-0.18304,-0.03495
2853,-0.2112,-0.04194
2854,-0.19712,-0.02796
2855,-0.19712,-0.02796
2856,-0.19008,-0.02097
2857,-0.18304,-0.01398
2858,-0.16896,-0.02097
2859,-0.16896,-0.00699
2860,-0.15488,-0.01398
2861,-0.1408,-0.02796
2862,-0.13376,-0.03495
2863,-0.12672,0.0
2864,-0.07744,-0.00699
2865,-0.04224,-0.01398
2866,-0.00704,-0.01398
2867,0.02112,-0.00699
2868,0.04928,-0.02097
2869,0.0704,-0.03495
2870,0.1056,-0.02097
2871,0.16192,-0.03495
2872,0.15488,-0.02796
2873,0.1056,-0.03495
2874,0.04224,-0.02097
2875,-0.02112,-0.02097
2876,-0.07744,-0.00699
2877,-0.12672,-0.00699
2878,-0.11264,-0.02097
2879,-0.16192,-0.01398
2880,-0.16192,-0.01398
2881,-0.176,-0.03495
2882,-0.19008,-0.03495
2883,-0.19008,-0.01398
2884,-0.16896,-0.02097
2885,-0.15488,-0.02796
2886,-0.16192,-0.02796
2887,-0.16896,-0.02097
2888,-0.16896,-0.02097
2889,-0.16896,-0.02097
2890,-0.176,-0.01398
2891,-0.14784,-0.01398
2892,-0.16896,-0.01398
2893,-0.15488,-0.02796
2894,-0.19008,-0.02097
2895,-0.16192,-0.02097
2896,-0.19712,-0.00699
2897,-0.15488,-0.02796
2898,-0.16192,-0.02796
2899,-0.18304,-0.02796
2900,-0.18304,-0.03495
2901,-0.19712,-0.04194
2902,-0.16896,-0.02796
2903,-0.19008,-0.01398
2904,-0.15488,-0.02796
2905,-0.16896,-0.02097
2906,-0.16192,-0.02097
2907,-0.14784,-0.02097
2908,-0.15488,-0.02796
2909,-0.16192,-0.02097
2910,-0.14784,-0.02796
2911,-0.14784,-0.02097
2912,-0.14784,-0.02796
2913,-0.15488,-0.04194
2914,-0.16192,-0.04893
2915,-0.16896,-0.03495
2916,-0.176,-0.04893
2917,-0.1408,-0.06291
2918,-0.16896,-0.05592
2919,-0.15488,-0.05592
2920,-0.16896,-0.05592
2921,-0.16896,-0.0699
2922,-0.18304,-0.01398
2923,-0.16192,-0.02796
2924,-0.13376,-0.03495
2925,-0.15488,-0.04893
2926,-0.12672,-0.04893
2927,-0.13376,-0.03495
2928,-0.13376,-0.04194
2929,-0.14784,-0.04194
2930,-0.11968,-0.04893
2931,-0.1408,-0.04194
2932,-0.1408,-0.04893
2933,-0.14784,-0.05592
2934,-0.15488,-0.06291
2935,-0.16896,-0.04194
2936,-0.15488,-0.04893
2937,-0.15488,-0.05592
2938,-0.16896,-0.04893
2939,-0.16192,-0.03495
2940,-0.14784,-0.04893
2941,-0.13376,-0.04893
2942,-0.15488,-0.04194
2943,-0.09152,-0.04893
2944,-0.11968,-0.04893
2945,-0.08448,-0.05592
2946,-0.1056,-0.04893
2947,-0.16192,-0.04194
2948,-0.16896,0.00699
2949,0.06336,0.03495
2950,0.48576,0.10485
2951,1.056,0.06291
2952,1.4573,0.0
2953,1.1616,-0.09786
2954,0.30272,-0.16776
2955,-0.1408,-0.10485
2956,-0.18304,-0.09786
2957,-0.16192,-0.07689
2958,-0.13376,-0.06291
2959,-0.14784,-0.05592
2960,-0.15488,-0.04893
2961,-0.18304,-0.05592
2962,-0.13376,-0.04893
2963,-0.15488,-0.02796
2964,-0.1408,-0.05592
2965,-0.16192,-0.04194
2966,-0.15488,-0.06291
2967,-0.176,-0.02097
2968,-0.19008,-0.03495
2969,-0.16192,-0.04893
2970,-0.19008,-0.05592
2971,-0.176,-0.04194
2972,-0.176,-0.04194
2973,-0.16192,-0.04893
2974,-0.15488,-0.03495
2975,-0.1056,-0.03495
2976,-0.1056,-0.03495
2977,-0.07744,-0.04893
2978,-0.0704,-0.04893
2979,-0.04928,-0.0699
2980,-0.01408,-0.05592
2981,0.06336,-0.05592
2982,0.09856,-0.05592
2983,0.13376,-0.04194
2984,0.176,-0.04893
2985,0.18304,-0.05592
2986,0.1408,-0.05592
2987,0.09152,-0.04194
2988,0.04928,-0.04893
2989,-0.01408,-0.05592
2990,-0.05632,-0.06291
2991,-0.08448,-0.04893
2992,-0.09856,-0.04194
2993,-0.12672,-0.04194
2994,-0.08448,-0.04893
2995,-0.1056,-0.02796
2996,-0.09152,-0.02796
2997,-0.1056,-0.02796
2998,-0.09856,-0.02796
2999,-0.11264,0.00699
3000,-0.1056,-0.02097
3001,-0.08448,-0.05592
3002,-0.11264,-0.0699
3003,-0.11264,-0.0699
3004,-0.11264,-0.0699
3005,-0.12672,-0.07689
3006,-0.12672,-0.0699
3007,-0.09856,-0.06291
3008,-0.12672,-0.0699
3009,-0.11264,-0.06291
3010,-0.12672,-0.06291
3011,-0.1056,-0.06291
3012,-0.13376,-0.04194
3013,-0.1056,-0.06291
3014,-0.1056,-0.05592
3015,-0.12672,-0.03495
3016,-0.11264,-0.02796
3017,-0.1056,-0.02097
3018,-0.08448,0.0
3019,-0.0704,0.02097
3020,-0.04928,0.00699
3021,-0.06336,0.00699
3022,-0.0704,-0.01398
3023,-0.0704,-0.02097
3024,-0.08448,-0.04194
3025,-0.09856,-0.04893
3026,-0.0704,-0.04893
3027,-0.09152,-0.02796
3028,-0.08448,-0.04194
3029,-0.09152,-0.03495
3030,-0.09152,-0.04893
3031,-0.08448,-0.01398
3032,-0.11264,-0.03495
3033,-0.0704,-0.02796
3034,-0.1056,-0.02796
3035,-0.09152,-0.02796
3036,-0.1056,-0.02097
3037,-0.09856,-0.01398
3038,-0.1056,0.01398
3039,-0.06336,0.02796
3040,-0.04928,0.02796
3041,-0.0704,0.00699
3042,-0.05632,-0.01398
3043,-0.05632,-0.02097
3044,-0.06336,-0.01398
3045,-0.0704,-0.01398
3046,-0.05632,-0.02796
3047,-0.0704,-0.00699
3048,-0.0704,0.0
3049,-0.08448,-0.01398
3050,-0.08448,0.0
3051,-0.09152,0.02097
3052,-0.05632,0.02097
3053,-0.0704,0.02097
3054,-0.06336,0.02097
3055,-0.04928,0.02796
3056,-0.0352,0.02097
3057,-0.11968,0.03495
3058,-0.11968,0.0699
3059,0.1408,0.11883
3060,0.49984,0.17475
3061,1.1123,0.14679
3062,1.5418,0.06291
3063,1.3798,-0.00699
3064,0.55616,-0.11883
3065,0.04928,-0.05592
3066,-0.05632,-0.02796
3067,-0.05632,0.01398
3068,-0.04928,0.03495
3069,-0.04928,0.03495
3070,-0.09152,0.05592
3071,-0.0704,0.04893
3072,-0.08448,0.06291
3073,-0.07744,0.04194
3074,-0.07744,0.07689
3075,-0.05632,0.0699
3076,-0.06336,0.09786
3077,-0.0704,0.0699
3078,-0.04928,0.06291
3079,-0.06336,0.0699
3080,-0.05632,0.06291
3081,-0.05632,0.05592
3082,-0.05632,0.06291
3083,-0.04224,0.07689
3084,-0.00704,0.08388
3085,-0.00704,0.0699
3086,0.0,0.0699
3087,0.02816,0.08388
3088,0.04928,0.09087
3089,0.07744,0.09087
3090,0.14784,0.09087
3091,0.16192,0.09786
3092,0.19712,0.09087
3093,0.21824,0.09087
3094,0.2816,0.09786
3095,0.2816,0.1398
3096,0.28864,0.09786
3097,0.22528,0.09786
3098,0.15488,0.09087
3099,0.09152,0.09087
3100,0.0352,0.07689
3101,-0.02112,0.09087
3102,-0.01408,0.08388
3103,-0.01408,0.09786
3104,-0.02816,0.09786
3105,-0.0352,0.10485
3106,-0.0352,0.10485
3107,-0.04224,0.11883
3108,-0.02816,0.11184
3109,-0.02816,0.11184
3110,-0.04928,0.10485
3111,-0.04928,0.12582
3112,-0.06336,0.11184
3113,-0.07744,0.13281
3114,-0.09856,0.13281
3115,-0.04224,0.11883
3116,-0.07744,0.11184
3117,-0.0704,0.09786
3118,-0.09856,0.09786
3119,-0.09152,0.11184
3120,-0.09152,0.11184
3121,-0.06336,0.11184
3122,-0.07744,0.11883
3123,-0.0704,0.11883
3124,-0.0704,0.11184
3125,-0.08448,0.12582
3126,-0.07744,0.11184
3127,-0.06336,0.12582
3128,-0.08448,0.10485
3129,-0.09856,0.11184
3130,-0.11968,0.09786
3131,-0.11968,0.12582
3132,-0.14784,0.11883
3133,-0.07744,0.11883
3134,-0.11968,0.11883
3135,-0.09856,0.13281
3136,-0.1056,0.12582
3137,-0.09152,0.11883
3138,-0.1056,0.11883
3139,-0.0704,0.11883
3140,-0.08448,0.12582
3141,-0.08448,0.11883
3142,-0.09856,0.11184
3143,-0.1056,0.12582
3144,-0.11968,0.13281
3145,-0.09152,0.11184
3146,-0.12672,0.11184
3147,-0.12672,0.12582
3148,-0.14784,0.12582
3149,-0.11968,0.12582
3150,-0.14784,0.13281
3151,-0.09856,0.13281
3152,-0.13376,0.13281
3153,-0.11264,0.11184
3154,-0.13376,0.12582
3155,-0.11968,0.11883
3156,-0.1408,0.1398
3157,-0.1056,0.11184
3158,-0.1056,0.11883
3159,-0.11968,0.11184
3160,-0.11968,0.11184
3161,-0.11968,0.09786
3162,-0.13376,0.11184
3163,-0.13376,0.11184
3164,-0.12672,0.11184
3165,-0.12672,0.11184
3166,-0.11968,0.11184
3167,-0.09856,0.12582
3168,-0.12672,0.13281
3169,-0.09856,0.12582
3170,-0.1056,0.13281
3171,-0.11968,0.12582
3172,-0.12672,0.13281
3173,-0.14784,0.09786
3174,-0.14784,0.11883
3175,-0.16192,0.13281
3176,-0.11264,0.12582
3177,-0.14784,0.11184
3178,-0.13376,0.11184
3179,-0.14784,0.12582
3180,-0.15488,0.12582
3181,-0.15488,0.12582
3182,-0.12672,0.12582
3183,-0.12672,0.13281
3184,-0.13376,0.13281
3185,-0.13376,0.13281
3186,-0.12672,0.13281
3187,-0.14784,0.1398
3188,-0.12672,0.13281
3189,-0.1408,0.13281
3190,-0.13376,0.11883
3191,-0.15488,0.11883
3192,-0.15488,0.09786
3193,-0.16192,0.11184
3194,-0.176,0.11184
3195,-0.11968,0.12582
3196,-0.16192,0.11883
3197,-0.13376,0.12582
3198,-0.14784,0.12582
3199,-0.14784,0.12582
3200,-0.15314,0.00988
3201,-0.10374,0.01482
3202,-0.0494,0.04446
3203,0.03952,0.07904
3204,0.01976,0.12844
3205,0.0494,0.11362
3206,-0.05928,0.08892
3207,-0.00494,0.05434
3208,0.25688,0.00988
3209,0.97812,0.05928
3210,1.5857,0.27664
3211,1.482,0.35074
3212,0.75582,0.06422
3213,0.06422,-0.64714
3214,-0.35074,-1.0473
3215,-0.35568,-0.87438
3216,-0.25688,-0.62244
3217,-0.20254,-0.38038
3218,-0.21736,-0.16302
3219,-0.21242,-0.0741
3220,-0.23218,-0.03458
3221,-0.17784,-0.03952
3222,-0.18278,-0.00988
3223,-0.11362,-0.01482
3224,-0.0494,-0.00494
3225,-0.00988,0.0
3226,0.00494,0.0741
3227,0.03952,0.1235
3228,0.05928,0.15808
3229,0.0494,0.15808
3230,0.01482,0.11856
3231,-0.00988,0.05928
3232,-0.02964,0.02964
3233,-0.03458,-0.00988
3234,-0.03458,-0.02964
3235,-0.0741,-0.03952
3236,-0.0988,-0.03952
3237,-0.0988,-0.06422
3238,-0.1235,-0.06422
3239,-0.14326,-0.05928
3240,-0.13832,-0.06422
3241,-0.20254,-0.06422
3242,-0.247,-0.06422
3243,-0.30134,-0.0494
3244,-0.30628,-0.05434
3245,-0.2717,-0.05434
3246,-0.20748,-0.06422
3247,-0.1482,-0.0494
3248,-0.09386,0.0
3249,-0.06422,0.01976
3250,-0.05928,0.0494
3251,-0.06916,0.06422
3252,-0.02964,0.05928
3253,-0.04446,0.06422
3254,0.00988,0.07904
3255,0.00494,0.1235
3256,0.00494,0.1235
3257,-0.01976,0.10868
3258,-0.0247,0.05434
3259,-0.04446,0.0247
3260,-0.03458,-0.00988
3261,-0.0494,-0.01976
3262,-0.0741,-0.03952
3263,-0.11362,-0.01976
3264,-0.11362,-0.01976
3265,-0.1235,-0.01976
3266,-0.14326,-0.02964
3267,-0.18278,-0.00494
3268,-0.12844,-0.0247
3269,-0.08892,-0.03952
3270,-0.06916,-0.03952
3271,-0.06916,-0.00988
3272,-0.06422,0.00988
3273,-0.05434,0.03458
3274,-0.0494,0.03458
3275,-0.03952,0.05928
3276,-0.03952,0.05928
3277,-0.08398,0.06916
3278,-0.05928,0.0741
3279,0.01482,0.10868
3280,0.04446,0.11856
3281,0.0494,0.12844
3282,0.01482,0.07904
3283,-0.05928,0.0494
3284,-0.0494,0.01976
3285,0.25194,-0.01976
3286,0.97318,0.07904
3287,1.6203,0.30628
3288,1.4277,0.36062
3289,0.6175,-0.06916
3290,-0.0741,-0.94848
3291,-0.48906,-1.1757
3292,-0.47918,-0.89908
3293,-0.31122,-0.6422
3294,-0.19266,-0.41002
3295,-0.12844,-0.20254
3296,-0.1235,-0.09386
3297,-0.10868,-0.04446
3298,-0.11856,-0.03458
3299,-0.0988,-0.00494
3300,0.00494,0.00988
3301,0.06916,0.0494
3302,0.05434,0.08892
3303,0.0741,0.09386
3304,0.06422,0.05928
3305,0.0247,0.02964
3306,0.01482,0.00988
3307,-0.01482,0.01976
3308,-0.03458,0.01482
3309,-0.04446,-0.00494
3310,-0.05434,-0.01482
3311,-0.08892,-0.01482
3312,-0.0741,-0.0247
3313,-0.08398,-0.0247
3314,-0.13832,-0.02964
3315,-0.18278,-0.01482
3316,-0.18772,0.0
3317,-0.2964,0.00494
3318,-0.28158,0.01482
3319,-0.2964,0.01482
3320,-0.26676,0.0
3321,-0.247,0.01482
3322,-0.2223,0.04446
3323,-0.18278,0.08398
3324,-0.13338,0.0988
3325,-0.06422,0.10374
3326,-0.03458,0.0988
3327,-0.02964,0.0988
3328,0.01482,0.10374
3329,0.0,0.10374
3330,0.03458,0.12844
3331,0.05928,0.16796
3332,0.06916,0.18278
3333,0.05434,0.15314
3334,0.02964,0.1235
3335,-0.00494,0.08892
3336,0.0,0.05434
3337,-0.02964,0.01976
3338,-0.0494,0.00988
3339,-0.08398,0.00494
3340,-0.08892,0.0
3341,-0.12844,0.0
3342,-0.11362,-0.01482
3343,-0.1482,0.00494
3344,-0.10374,-0.02964
3345,-0.05434,-0.05434
3346,-0.04446,-0.05928
3347,0.08892,-0.02964
3348,0.55822,-0.04446
3349,1.2251,0.07904
3350,1.6598,0.30628
3351,1.2943,0.3952
3352,0.74594,-0.04446
3353,0.15314,-0.89414
3354,-0.21736,-1.1164
3355,-0.1482,-0.76076
3356,-0.03952,-0.4446
3357,-0.01482,-0.1976
3358,-0.01976,-0.05434
3359,-0.03952,-0.00988
3360,-0.05928,-0.00988
3361,-0.05434,-0.03458
3362,-0.05928,-0.0494
3363,-0.0741,-0.04446
3364,-0.11362,-0.03458
3365,-0.15314,-0.01482
3366,-0.16302,-0.03952
3367,-0.17784,-0.0247
3368,-0.15314,-0.03458
3369,-0.10374,-0.0494
3370,-0.0494,-0.05928
3371,-0.05928,-0.02964
3372,-0.04446,-0.00494
3373,0.04446,0.01482
3374,0.03952,0.05434
3375,0.05434,0.08398
3376,0.05434,0.07904
3377,0.04446,0.0494
3378,0.04446,0.03458
3379,0.0247,0.01976
3380,-0.0247,0.0247
3381,-0.06422,0.02964
3382,-0.11362,0.00494
3383,-0.14326,0.02964
